// ItemIndex	Sub Index	Sub Group	Group	Index	Model Path	Model File	Name	Rank	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Combat Power	Attack Success Rate	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump (Ném được ra ngoài)	Use (S�? dụng)	Transaction	Personal Store	Store Warehouse	Sell to NPC	Expensive Item	Repair	Overlap
6170	26	24	12	26	"Data\Item\"	"Gem14.bmd"	"Cẩm thạch huyền bí"	0	10	38	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6174	30	24	12	30	"Data\Item\"	"Jewel01.bmd"	"Cụm Ngọc Ước Nguyện"	0	9	56	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6175	31	24	12	31	"Data\Item\"	"Jewel02.bmd"	"Cụm Ngọc Tâm Linh"	0	9	56	0	0	30	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6176	32	24	12	32	"Data\Item\"	"giftbox_r.bmd"	"Hộp Quà Đ�?"	0	11	72	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6177	33	24	12	33	"Data\Item\"	"giftbox_g.bmd"	"Hộp Quà Xanh Lá"	0	11	72	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6178	34	24	12	34	"Data\Item\"	"giftbox_b.bmd"	"Hộp Quà Xanh Dương"	0	11	72	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6179	35	24	12	35	"Data\Item\"	"SkillScroll.bmd"	"Sách Hỏa Âm"	0	10	39	0	0	102	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	70	0	0	300000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6180	36	24	12	36	"Data\Item\"	"Wing08.bmd"	"Cánh Cuồng Phong"	0	6	25	1	0	150	7	0	4	3	0	0	0	60	0	0	220	0	0	0	0	0	0	0	0	0	400	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6181	37	24	12	37	"Data\Item\"	"Wing09.bmd"	"Cánh Thiên S�?"	0	6	25	1	0	150	7	0	4	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	0	0	400	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6182	38	24	12	38	"Data\Item\"	"Wing10.bmd"	"Cánh Ngũ Sắc"	0	6	25	1	0	150	7	0	4	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6183	39	24	12	39	"Data\Item\"	"Wing11.bmd"	"Cánh Lôi Vũ"	0	6	25	1	0	150	7	0	4	3	0	0	0	55	0	0	220	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6184	40	24	12	40	"Data\Item\"	"DarkLordRobe02.bmd"	"Áo Choàng Đ�? Vương"	0	6	25	1	0	150	7	0	2	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6185	41	24	12	41	"Data\Item\"	"Wing42.bmd"	"Cánh Vũ Linh"	0	6	23	1	0	100	7	0	4	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6186	42	24	12	42	"Data\Item\"	"Wing43.bmd"	"Cánh Hỏa Thiên"	0	6	24	1	0	150	7	0	4	3	0	0	0	30	0	0	200	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6187	43	24	12	43	"Data\Item\"	"Wing44.bmd"	"Cánh Phượng Hoàng"	0	6	25	1	0	150	7	0	4	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6188	44	24	12	44	"Data\Item\"	"Gem06.bmd"	"Ngọc Chém Băng"	0	10	38	0	0	100	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	380000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6189	45	24	12	45	"Data\Item\"	"Gem06.bmd"	"Ngọc Liên Hoàn Tiễn"	0	10	38	0	0	100	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	380000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6190	46	24	12	46	"Data\Item\"	"Gem06.bmd"	"Ngọc Phục Hồi SD"	0	10	91	0	0	100	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	220	0	250000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6191	47	24	12	47	"Data\Item\"	"Gem06.bmd"	"Ngọc Ho�? Diệm"	0	10	38	0	0	100	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	380000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6192	48	24	12	48	"Data\Item\"	"SkillScroll.bmd"	"Sách Hỗn Loạn"	0	10	39	0	0	100	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	220	0	380000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6193	49	24	12	49	"Data\Item\"	"Wing50.bmd"	"Áo Choàng Chiến Binh"	0	6	27	1	0	150	7	0	2	3	0	0	0	15	0	0	200	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6194	50	24	12	50	"Data\Item\"	"Wing51.bmd"	"Áo Choàng Uy Quyền"	0	6	25	1	0	150	7	0	2	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6204	60	24	12	60	"Data\Item\"	"s30_seed.bmd"	"Hạt Nguyên Tô?? (Lư?�a)"	0	0	40	0	0	150	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0
6205	61	24	12	61	"Data\Item\"	"s30_seed.bmd"	"Hạt Nguyên Tô?? (Nươ?�c)"	0	0	40	0	0	150	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0
6206	62	24	12	62	"Data\Item\"	"s30_seed.bmd"	"Hạt Nguyên Tô?? (Băng)"	0	0	40	0	0	150	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0
6207	63	24	12	63	"Data\Item\"	"s30_seed.bmd"	"Hạt Nguyên Tô?? (Gio??)"	0	0	40	0	0	150	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0
6208	64	24	12	64	"Data\Item\"	"s30_seed.bmd"	"Hạt Nguyên Tô?? (Se?�t)"	0	0	40	0	0	150	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0
6209	65	24	12	65	"Data\Item\"	"s30_seed.bmd"	"Hạt Nguyên Tô?? (Đâ?�t)"	0	0	40	0	0	150	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0
6214	70	24	12	70	"Data\Item\"	"s30_sphere_body01.bmd"	"Khuôn Nguyên Tô??"	0	0	41	0	0	102	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6215	71	24	12	71	"Data\Item\"	"s30_sphere_body02.bmd"	"Khuôn Nguyên Tô?? (Di)"	0	0	41	0	0	122	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6216	72	24	12	72	"Data\Item\"	"s30_sphere_body03.bmd"	"Khuôn Nguyên Tô?? (Tri)"	0	0	41	0	0	132	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6217	73	24	12	73	"Data\Item\"	"s30_sphere_body04.bmd"	"Khuôn Nguyên Tô?? (Tetra)"	0	0	41	0	0	132	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6244	100	24	12	100	"Data\Item\"	"s30_sphere01.bmd"	"Ngọc Nguyên Tô?? (Lư?�a) [Câ?�p: 1]"	0	0	42	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6245	101	24	12	101	"Data\Item\"	"s30_sphere01.bmd"	"Ngọc Nguyên Tô?? (Nươ?�c) [Câ?�p: 1]"	0	0	42	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6246	102	24	12	102	"Data\Item\"	"s30_sphere01.bmd"	"Ngọc Nguyên Tô?? (Băng) [Câ?�p: 1]"	0	0	42	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6247	103	24	12	103	"Data\Item\"	"s30_sphere01.bmd"	"Ngọc Nguyên Tô?? (Gio??) [Câ?�p: 1]"	0	0	42	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6248	104	24	12	104	"Data\Item\"	"s30_sphere01.bmd"	"Ngọc Nguyên Tô?? (Se?�t) [Câ?�p: 1]"	0	0	42	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6249	105	24	12	105	"Data\Item\"	"s30_sphere01.bmd"	"Ngọc Nguyên Tô?? (Đâ?�t) [Câ?�p: 1]"	0	0	42	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6250	106	24	12	106	"Data\Item\"	"s30_sphere02.bmd"	"Ngọc Nguyên Tô?? (Lư?�a) [Câ?�p: 2]"	0	0	42	0	0	2	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6251	107	24	12	107	"Data\Item\"	"s30_sphere02.bmd"	"Ngọc Nguyên Tô?? (Nươ?�c) [Câ?�p: 2]"	0	0	42	0	0	2	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6252	108	24	12	108	"Data\Item\"	"s30_sphere02.bmd"	"Ngọc Nguyên Tô?? (Băng) [Câ?�p: 2]"	0	0	42	0	0	2	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6253	109	24	12	109	"Data\Item\"	"s30_sphere02.bmd"	"Ngọc Nguyên Tô?? (Gio??) [Câ?�p: 2]"	0	0	42	0	0	2	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6254	110	24	12	110	"Data\Item\"	"s30_sphere02.bmd"	"Ngọc Nguyên Tô?? (Se?�t) [Câ?�p: 2]"	0	0	42	0	0	2	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6255	111	24	12	111	"Data\Item\"	"s30_sphere02.bmd"	"Ngọc Nguyên Tô?? (Đâ?�t) [Câ?�p: 2]"	0	0	42	0	0	2	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6256	112	24	12	112	"Data\Item\"	"s30_sphere03.bmd"	"Ngọc Nguyên Tô?? (Lư?�a) [Câ?�p: 3]"	0	0	42	0	0	3	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6257	113	24	12	113	"Data\Item\"	"s30_sphere03.bmd"	"Ngọc Nguyên Tô?? (Nươ?�c) [Câ?�p: 3]"	0	0	42	0	0	3	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6258	114	24	12	114	"Data\Item\"	"s30_sphere03.bmd"	"Ngọc Nguyên Tô?? (Băng) [Câ?�p: 3]"	0	0	42	0	0	3	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6259	115	24	12	115	"Data\Item\"	"s30_sphere03.bmd"	"Ngọc Nguyên Tô?? (Gio??) [Câ?�p: 3]"	0	0	42	0	0	3	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6260	116	24	12	116	"Data\Item\"	"s30_sphere03.bmd"	"Ngọc Nguyên Tô?? (Se?�t) [Câ?�p: 3]"	0	0	42	0	0	3	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6261	117	24	12	117	"Data\Item\"	"s30_sphere03.bmd"	"Ngọc Nguyên Tô?? (Đâ?�t) [Câ?�p: 3]"	0	0	42	0	0	3	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6262	118	24	12	118	"Data\Item\"	"s30_sphere04.bmd"	"Ngọc Nguyên Tô?? (Lư?�a) [Câ?�p: 4]"	0	0	42	0	0	4	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6263	119	24	12	119	"Data\Item\"	"s30_sphere04.bmd"	"Ngọc Nguyên Tô?? (Nươ?�c) [Câ?�p: 4]"	0	0	42	0	0	4	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6264	120	24	12	120	"Data\Item\"	"s30_sphere04.bmd"	"Ngọc Nguyên Tô?? (Băng) [Câ?�p: 4]"	0	0	42	0	0	4	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6265	121	24	12	121	"Data\Item\"	"s30_sphere04.bmd"	"Ngọc Nguyên Tô?? (Gio??) [Câ?�p: 4]"	0	0	42	0	0	4	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6266	122	24	12	122	"Data\Item\"	"s30_sphere04.bmd"	"Ngọc Nguyên Tô?? (Se?�t) [Câ?�p: 4]"	0	0	42	0	0	4	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6267	123	24	12	123	"Data\Item\"	"s30_sphere04.bmd"	"Ngọc Nguyên Tô?? (Đâ?�t) [Câ?�p: 4]"	0	0	42	0	0	4	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6268	124	24	12	124	"Data\Item\"	"s30_sphere05.bmd"	"Ngọc Nguyên Tô?? (Lư?�a) [Câ?�p: 5]"	0	0	42	0	0	5	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6269	125	24	12	125	"Data\Item\"	"s30_sphere05.bmd"	"Ngọc Nguyên Tô?? (Nươ?�c) [Câ?�p: 5]"	0	0	42	0	0	5	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6270	126	24	12	126	"Data\Item\"	"s30_sphere05.bmd"	"Ngọc Nguyên Tô?? (Băng) [Câ?�p: 5]"	0	0	42	0	0	5	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6271	127	24	12	127	"Data\Item\"	"s30_sphere05.bmd"	"Ngọc Nguyên Tô?? (Gio??) [Câ?�p: 5]"	0	0	42	0	0	5	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6272	128	24	12	128	"Data\Item\"	"s30_sphere05.bmd"	"Ngọc Nguyên Tô?? (Se?�t) [Câ?�p: 5]"	0	0	42	0	0	5	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6273	129	24	12	129	"Data\Item\"	"s30_sphere05.bmd"	"Ngọc Nguyên Tô?? (Đâ?�t) [Câ?�p: 5]"	0	0	42	0	0	5	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350000	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6274	130	24	12	130	"Data\Item\"	"DarkLordRobe.bmd"	"A?�o Choa??ng Chu?�a Tê?? (Nho??)"	0	6	22	1	0	1	7	0	2	2	0	0	0	15	0	0	200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
6275	131	24	12	131	"Data\Item\"	"alice1wing.bmd"	"Ca?�nh Vu?? Linh (Nho??)"	0	6	22	1	0	1	7	0	3	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
6276	132	24	12	132	"Data\Item\"	"elf_wing.bmd"	"Ca?�nh Tiên Nư?? (Nho??)"	0	6	22	1	0	1	7	0	3	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
6277	133	24	12	133	"Data\Item\"	"angel_wing.bmd"	"Ca?�nh Thiên Đa??ng (Nho??)"	0	6	22	1	0	1	7	0	3	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
6278	134	24	12	134	"Data\Item\"	"devil_wing.bmd"	"Ca?�nh Quy?? (Nho??)"	0	6	22	1	0	1	7	0	3	2	0	0	0	20	0	0	200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
6279	135	24	12	135	"Data\Item\"	"Wing50.bmd"	"A?�o Choa??ng Chiến Binh (Nho??)"	0	6	22	1	0	1	7	0	2	2	0	0	0	15	0	0	200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
6280	136	24	12	136	"Data\Item\"	"Jewel03.bmd"	"Cụm Ngọc Sinh Mệnh"	0	9	56	0	0	72	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6281	137	24	12	137	"Data\Item\"	"jewel22.bmd"	"Cụm Ngọc Sáng Tạo"	0	9	56	0	0	78	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6282	138	24	12	138	"Data\Item\"	"suho.bmd"	"Cụm Đá H�? Mệnh"	0	9	56	0	0	75	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6283	139	24	12	139	"Data\Item\"	"rs.bmd"	"Cụm Đá Nguyên Thủy"	0	9	56	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6284	140	24	12	140	"Data\Item\"	"jos.bmd"	"Cụm Đá Tạo Hóa"	0	9	56	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6285	141	24	12	141	"Data\Item\"	"Jewel15.bmd"	"Cụm Ngọc Hỗn Nguyên"	0	9	56	0	0	12	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6286	142	24	12	142	"Data\Item\"	"LowRefineStone.bmd"	"Cụm Đá tinh luyện cấp thấp"	0	9	56	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6287	143	24	12	143	"Data\Item\"	"HighRefineStone.bmd"	"Cụm Đá tinh luyện cấp cao"	0	9	56	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6406	6	25	12	262	"Data\Item\"	"cape_of_death.bmd"	"A?�o Choa??ng Tư?? Thâ??n"	0	6	28	1	0	150	7	0	2	3	0	0	0	27	0	0	210	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6407	7	25	12	263	"Data\Item\"	"chaoswing.bmd"	"Ca?�nh Hô?�n Nguyên"	0	6	28	1	0	150	7	0	4	3	0	0	0	46	0	0	210	0	0	0	0	0	0	0	0	0	290	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6408	8	25	12	264	"Data\Item\"	"magic_wing.bmd"	"Ca?�nh Ma Thuật"	0	6	28	1	0	150	7	0	4	3	0	0	0	37	0	0	210	0	0	0	0	0	0	0	0	0	290	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6409	9	25	12	265	"Data\Item\"	"flamewing.bmd"	"Ca?�nh Sinh Mệnh"	0	6	28	1	0	150	7	0	4	3	0	0	0	37	0	0	210	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6656	0	26	13	0	"Data\Item\"	"helper01.bmd"	"Thâ??n Hộ Mệnh"	0	5	45	0	0	23	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	23	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6657	1	26	13	1	"Data\Item\"	"helper02.bmd"	"Tiê?�u Quy??"	0	5	45	0	0	28	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	28	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
